==loop WT_1 WT_2 WT_3 TRT_1 TRT_2 TRT_3 baseMean log2FoldChange lfcSE pvalue padj
256==256 51 38 43 46 47 42 43.8224074094179 0.00492957432040545 0.197476431083806 0.972460199319688 0.999550476130121
257==257 26 32 15 36 36 29 28.5164116205518 0.198092908200355 0.261128258797391 0.194358624366085 0.999550476130121
258==258 35 34 49 54 48 62 46.229001408021 0.252523052681467 0.252774061099377 0.119399954509762 0.999550476130121
259==259 10 9 5 11 8 8 8.3662021990016 0.0322298364642304 0.244746676453001 0.781261853786295 0.999550476130121
260==260 90 75 91 81 90 105 87.2871227039762 0.047689166478817 0.183670515141857 0.725736547003773 0.999550476130121
261==261 67 47 68 44 61 51 55.5145803719337 -0.125520776775239 0.210288686578492 0.380256354877366 0.999550476130121
262==262 81 69 98 106 55 57 76.5597607766177 -0.0995951666931077 0.210041770127811 0.477585822015115 0.999550476130121
263==263 150 198 120 184 144 196 162.699063849233 0.0798075552589704 0.187628481199452 0.565411840585761 0.999550476130121
264==264 17 12 27 15 20 16 17.5744362598228 -0.0495525350152182 0.230161429004999 0.696725693240875 0.999550476130121
265==265 110 157 88 126 111 101 113.736263058188 -0.0488330940064698 0.18948716989867 0.720456920692569 0.999550476130121
266==266 91 81 93 76 92 73 83.0843422769044 -0.0913674837808718 0.188398908788401 0.513089972390219 0.999550476130121
267==267 21 31 26 26 31 26 26.4143489277527 0.0268682377641594 0.213154494152772 0.842092894121686 0.999550476130121
268==268 11 7 7 24 40 36 20.4137852207856 1.78590157932262 0.442924734315452 3.50710556940992e-06 9.44061591900429e-05
269==269 32 40 32 54 40 28 37.0768451240306 0.0908440586921088 0.217206397987794 0.513874604365688 0.999550476130121
270==270 40 34 49 41 40 58 42.9810489916472 0.0709964513540676 0.207010545943787 0.608169237853307 0.999550476130121
271==271 103 77 69 73 71 70 76.0340390818715 -0.134480824954644 0.201647114775533 0.347531141972485 0.999550476130121
272==272 92 125 100 82 89 120 99.7912896472291 -0.0800596795153506 0.190018980421841 0.560783244742931 0.999550476130121
273==273 56 68 90 75 29 49 60.3362601339569 -0.25733783108704 0.275172498433853 0.115725245095976 0.999550476130121
274==274 32 34 28 28 30 33 30.36182639199 -0.0291833075147835 0.208134029948661 0.827854917510501 0.999550476130121
275==275 197 206 218 230 231 211 212.161763653515 0.0572515543083472 0.164708637639397 0.652453629191834 0.999550476130121
276==276 16 12 15 16 16 14 14.6058278517585 0.0226407028886036 0.229118576976592 0.857871277091016 0.999550476130121
277==277 92 128 109 85 114 127 107.474939575168 -0.020053646660879 0.18416393300905 0.885381413089452 0.999550476130121
278==278 94 114 118 90 117 60 97.4123822682549 -0.170608053594067 0.216479748193383 0.249376033028139 0.999550476130121
279==279 133 150 151 95 182 104 133.818233328152 -0.1121347479834 0.201668901823712 0.428650964738156 0.999550476130121
280==280 55 63 87 43 55 70 61.2649029756235 -0.159735824262865 0.221844169277992 0.278129655305112 0.999550476130121
281==281 102 98 105 102 85 77 93.4550234977592 -0.13692232445284 0.193154492687267 0.334331827141224 0.999550476130121
282==282 113 113 71 368 288 324 208.719900171832 1.63419595889372 0.244465029627341 1.38978063933811e-12 5.8930388791049e-11
283==283 10 8 6 14 12 8 9.50829236740762 0.115190010360567 0.265155554902549 0.345060885952804 0.999550476130121
284==284 76 77 74 71 72 84 74.5060205373952 -0.0122440678515001 0.182689778570786 0.926801695200732 0.999550476130121
285==285 50 53 54 45 32 37 44.5376087882787 -0.280565988523734 0.259338330002885 0.0917282254502145 0.999550476130121
286==286 45 35 40 34 54 48 41.9912312622584 0.0731054568151789 0.207283691059177 0.597917499033283 0.999550476130121
287==287 30 20 25 40 29 43 30.6468795207372 0.286143611517605 0.29220835114846 0.092552817237793 0.999550476130121
288==288 42 72 60 64 73 83 64.5904208729447 0.171061395063193 0.219480801847712 0.250713418053652 0.999550476130121
289==289 36 43 34 31 55 50 40.8232629402108 0.11290603368221 0.218206428658426 0.426519923752769 0.999550476130121
290==290 38 20 37 128 176 96 80.8704729100461 1.95743610490102 0.316649282624066 3.64750008484406e-11 1.33923346027052e-09
291==291 74 67 83 81 95 86 79.7211917502715 0.11707529518132 0.192939764830282 0.407112886236391 0.999550476130121
292==292 68 64 71 42 65 31 56.05597772595 -0.354406402894581 0.287099913352727 0.049342853698745 0.852180119745472
295==295 67 75 75 75 73 64 70.4203430416041 -0.0302805060716472 0.185008400865917 0.822816086303838 0.999550476130121
296==296 56 67 49 76 90 76 67.8479634471285 0.30190508080862 0.243235733728866 0.0695069445152063 0.999550476130121
297==297 66 65 68 99 59 81 71.8480549764909 0.13071764803499 0.205459170449736 0.363209814501917 0.999550476130121
298==298 9 8 11 11 8 12 9.68090128749885 0.0290861552512294 0.240621491695378 0.802693060806216 0.999550476130121
299==299 132 205 150 228 159 173 171.743493987202 0.10257180275965 0.190776029532588 0.463816621944684 0.999550476130121
300==300 90 125 118 44 97 74 90.0691728037023 -0.443054117606036 0.296122651290986 0.0222257111798631 0.469138745014598
301==301 81 67 53 30 47 47 53.4249900431771 -0.506081536381139 0.309499071179427 0.0137339182405032 0.311139807325631
302==302 36 30 30 38 45 28 33.9586636694524 0.08208855233011 0.214476323677611 0.554287982137998 0.999550476130121
303==303 77 56 137 73 89 117 90.1138724581631 0.0103772398389243 0.205301911846252 0.940552158943508 0.999550476130121
304==304 71 66 80 95 70 78 75.4805180581562 0.0771904381458743 0.190673626084397 0.578375824657566 0.999550476130121
305==305 79 76 63 67 53 82 68.9421587915844 -0.068940422170447 0.194374930416884 0.61721577558221 0.999550476130121
306==306 67 48 48 51 34 57 50.0852871528778 -0.106010904190151 0.211888098495186 0.451940261743039 0.999550476130121
307==307 4 9 10 7 9 9 7.87462928578653 0.0195522050902872 0.245001098263345 0.858885302402994 0.999550476130121
308==308 126 95 89 128 98 113 106.488121936198 0.059317178313899 0.18488660854406 0.662417021123965 0.999550476130121
309==309 16 6 9 12 8 13 10.5034667350266 0.0159188223623258 0.239368281377054 0.891699750939234 0.999550476130121
310==310 33 63 67 40 62 75 55.7685160941988 0.0411731196514932 0.208680607805283 0.762339496377959 0.999550476130121
311==311 29 26 32 28 31 37 30.0225490213575 0.0505241397653397 0.211203265134953 0.71134764117923 0.999550476130121
312==312 69 74 82 96 76 63 75.5036000175111 0.021674241030547 0.188182005618372 0.875426068235264 0.999550476130121
313==313 27 31 29 37 41 26 31.3291741014603 0.102155503885249 0.22076172037903 0.466120875484347 0.999550476130121
314==314 15 20 26 17 12 15 17.2586776107545 -0.176878589689188 0.272439429401339 0.219266514233672 0.999550476130121
315==315 13 18 24 11 13 12 14.9616545906413 -0.225956024610788 0.309129384555257 0.13665926259211 0.999550476130121
316==316 83 79 85 61 75 44 70.1760634999781 -0.299826167134165 0.248962376040892 0.0724995948518796 0.999550476130121
317==317 108 57 101 85 89 116 91.2342153516005 0.0504843102719918 0.196830750128566 0.714810459735449 0.999550476130121
318==318 39 48 32 49 35 30 38.248380783716 -0.0360325900649547 0.207086697495835 0.789340635743374 0.999550476130121
319==319 48 37 38 30 29 35 35.6514928848101 -0.207081964892082 0.246742023563018 0.180545813202568 0.999550476130121
320==320 38 34 26 25 38 38 32.6471310114019 0.00893555240362061 0.208397529857093 0.948418628504217 0.999550476130121
321==321 139 137 104 104 86 130 114.939752339783 -0.158702001929393 0.201747178993486 0.273567664852365 0.999550476130121
322==322 30 24 17 23 21 25 22.9765099997559 -0.0230795213288123 0.217891371118871 0.859501520979476 0.999550476130121
323==323 28 33 27 96 132 136 73.8092584523987 1.94831887162228 0.285547057714973 5.50453666003825e-13 2.49999880631026e-11
324==324 27 18 21 20 24 26 22.3151454054987 0.0229716165987018 0.217980712530767 0.862844270912129 0.999550476130121
325==325 89 128 85 85 63 89 88.5239238511217 -0.218221283827961 0.22488814812782 0.1565651121121 0.999550476130121
326==326 74 44 71 216 276 260 153.713993030311 1.90556262326513 0.255553501100217 5.16073671904007e-15 3.36430884207898e-13
327==327 63 58 52 62 62 65 59.3891689616286 0.0558355648399374 0.19098978926986 0.685891276700242 0.999550476130121
328==328 120 100 103 91 108 108 103.413739883226 -0.0557869507761926 0.179465610992081 0.680331134129826 0.999550476130121
329==329 10 9 9 8 6 7 8.05173484339702 -0.0936764555180961 0.260264850972044 0.416353121642121 0.999550476130121
330==330 72 73 78 59 85 69 71.5674583141646 -0.0473934516319648 0.188558512371433 0.728234375469483 0.999550476130121
331==331 59 68 45 66 55 77 60.6780569251807 0.0926065862713486 0.201517170642147 0.509480800075242 0.999550476130121
332==332 58 88 106 77 85 90 82.7198431501605 -0.0114041075847702 0.1910056991797 0.93198730410753 0.999550476130121
333==333 16 23 16 13 15 13 15.7699799165367 -0.150692787944498 0.262109365146539 0.276780809835633 0.999550476130121
334==334 57 76 106 92 76 85 80.7490949672898 0.0301993696185652 0.193195875513566 0.826651664992632 0.999550476130121
335==335 16 16 14 19 18 11 15.4276380733292 0.0122073387648823 0.227906366019672 0.924257810826867 0.999550476130121
336==336 24 28 18 28 20 31 24.4376106822251 0.057887599388053 0.22042740316602 0.666462159501786 0.999550476130121
337==337 63 110 81 84 96 71 82.8746375646751 -0.019649533489318 0.191735524435548 0.884414623738554 0.999550476130121
338==338 44 54 37 53 43 56 47.0731397261326 0.072114925704299 0.202911645711779 0.603241743680803 0.999550476130121
339==339 44 53 46 37 43 56 45.7877273775742 -0.0449536390397609 0.200293525146268 0.741749938980206 0.999550476130121
340==340 83 164 86 124 91 125 110.407501097 0.00434816764371194 0.197311007920673 0.976179404960388 0.999550476130121
341==341 70 73 85 82 77 67 74.5275716623278 -0.0189039474947775 0.184522311720269 0.88811423102372 0.999550476130121
343==343 91 82 110 121 96 109 99.9183461876685 0.104933645408175 0.18899473379345 0.451741409261659 0.999550476130121
344==344 24 31 25 31 23 31 27.0716718453485 0.0262801720614699 0.212448290599424 0.845758635524171 0.999550476130121
345==345 8 5 4 6 4 3 4.92998853650327 -0.058082388285639 0.260345883479125 0.546552475369821 0.999550476130121
346==346 97 100 120 89 46 89 88.9236988223827 -0.32707398114997 0.264279922586253 0.0585172642651544 0.958582809321324
347==347 41 89 80 62 107 78 74.9402683125643 0.0967730265388738 0.214055342508722 0.489325384957969 0.999550476130121
348==348 66 66 69 63 81 50 64.8436944609477 -0.0371811997259579 0.192396645023332 0.783678160937097 0.999550476130121
349==349 82 62 58 80 65 78 69.7279119805082 0.0637499475645043 0.192133553744042 0.644683588870006 0.999550476130121
350==350 74 49 78 69 61 91 69.2424275467064 0.0568163030792582 0.197472457756592 0.68151348424014 0.999550476130121
351==351 68 61 59 58 99 54 65.4542722899633 0.0698993391376466 0.202192479918326 0.613963809719172 0.999550476130121
352==352 56 82 61 70 57 76 65.9602740838284 0.00354573450834641 0.191084930886624 0.980456140779362 0.999550476130121
353==353 21 14 20 6 16 25 16.7456878225007 -0.071884055254751 0.23987465192317 0.565988587338797 0.999550476130121
354==354 3 3 4 3 4 6 3.77021166153494 0.0410710196019903 0.260535956247556 0.640838455561798 0.999550476130121
355==355 19 18 25 23 17 27 21.1680532975903 0.0318295722661662 0.220803777060395 0.809322864989393 0.999550476130121
356==356 26 48 46 42 47 37 40.3664377007021 0.0212434322893891 0.205412293929646 0.876867214325574 0.999550476130121
357==357 29 16 28 23 27 25 24.2933871379747 0.00618730210274607 0.216260583323451 0.963987513486688 0.999550476130121
358==358 53 33 54 93 49 65 56.8923570732174 0.305816537024778 0.282297505260349 0.0767662578747097 0.999550476130121
359==359 68 80 86 52 92 125 82.4791192862883 0.0838670953702706 0.208153874610137 0.548550811613955 0.999550476130121
360==360 86 95 84 75 70 84 81.1148787618232 -0.136765987902428 0.194986337200553 0.336212824370397 0.999550476130121
361==361 42 37 51 38 38 33 39.2618444360317 -0.133914744339882 0.219792429255104 0.352559906108472 0.999550476130121
362==362 95 108 66 100 80 69 85.0360726101755 -0.0686216949868474 0.195058931716059 0.618097824282911 0.999550476130121
363==363 15 15 7 14 17 14 13.4439895616437 0.0740088286287778 0.241256819364533 0.555827648663503 0.999550476130121
364==364 41 55 61 37 51 30 45.1879693522647 -0.22582297890324 0.251488192933577 0.151414344855233 0.999550476130121
365==365 33 33 39 35 34 51 36.9054273406327 0.0763533094553091 0.210905535210481 0.582063803058228 0.999550476130121
366==366 70 81 86 93 70 72 77.4819715612018 -0.0183371152022552 0.18556900806876 0.891463104080693 0.999550476130121
368==368 77 86 84 77 87 90 82.2101651171289 0.00973323626305331 0.180475431267092 0.941242501367106 0.999550476130121
369==369 21 50 74 204 232 136 117.167138594199 1.84129716629432 0.345302711316565 5.22896091082836e-09 1.59848653902813e-07
370==370 44 36 35 34 48 47 40.0222174095794 0.0662943799361899 0.206199218277407 0.632206467011543 0.999550476130121
371==371 85 76 84 80 80 55 75.5506461710399 -0.115987769863664 0.198239516794705 0.411900431352915 0.999550476130121
372==372 13 15 16 18 11 7 13.1457052546522 -0.0864252936203066 0.246055975869591 0.489428484142087 0.999550476130121
373==373 132 143 158 109 107 104 123.739510754989 -0.331246600921754 0.216558007364003 0.0393974108699306 0.724655255981852
374==374 47 44 46 48 38 45 43.9964950153926 -0.0418282054027474 0.198426392237704 0.759066070174167 0.999550476130121
375==375 71 62 63 252 332 332 181.548579341867 2.15290913629449 0.236144029013847 4.55026577408354e-21 1.17851883548764e-18
376==376 54 59 60 42 69 64 57.1019255506946 -0.00286329739303534 0.194466257934609 0.981910711671475 0.999550476130121
377==377 42 53 79 71 72 54 60.8796751482687 0.0752750102422632 0.204409519844468 0.588921192179237 0.999550476130121
378==378 17 25 26 17 14 13 18.414578480801 -0.275833171392733 0.325006901785096 0.0966476934262317 0.999550476130121
379==379 111 95 98 93 106 120 102.221226284129 0.0271074624000293 0.178519253499482 0.842379080241378 0.999550476130121
380==380 87 64 89 112 91 68 83.86162871536 0.0797841606553184 0.196714386542879 0.567087065108148 0.999550476130121
381==381 45 43 58 41 37 42 43.6977884431658 -0.155394861525659 0.221745453312947 0.289784021333231 0.999550476130121
382==382 79 63 69 380 332 280 196.493453646862 2.1624259840001 0.235954888814672 2.90268305699906e-21 8.69262866725686e-19
383==383 16 15 13 21 21 24 18.0235534042638 0.225545467025619 0.293191542631369 0.146701323848334 0.999550476130121
384==384 14 16 14 16 17 16 15.2561036599106 0.0415078505590547 0.229539830274768 0.745036999332834 0.999550476130121
385==385 44 64 55 51 52 50 51.8711617010607 -0.0565017550957913 0.196999900895049 0.680302665626357 0.999550476130121
386==386 68 72 69 60 52 76 65.1770619784335 -0.0936504003775281 0.196512702046077 0.502617319167233 0.999550476130121
387==387 66 66 56 86 53 71 65.2979676907256 0.070826001785213 0.196642751264391 0.61048258327435 0.999550476130121
388==388 8 6 3 8 6 6 6.06849249175298 0.0353412430255239 0.251902531438476 0.729927292467651 0.999550476130121
389==389 11 13 13 9 14 12 11.8178019873645 -0.0269365371952186 0.235366146314332 0.821796741690003 0.999550476130121
390==390 56 64 71 72 55 87 66.4395056536838 0.0731091322199293 0.196459527939152 0.599171063721327 0.999550476130121
391==391 65 79 60 144 180 152 111.24129611012 1.10771167232506 0.248302679386117 5.82809486776602e-07 1.62356491621517e-05
392==392 91 57 45 66 64 48 60.9136887538462 -0.0638727974609756 0.205708978994353 0.641630545049746 0.999550476130121
393==393 24 23 20 41 32 36 28.8338296154706 0.399728404347828 0.332812629319417 0.0392940216241588 0.724655255981852
394==394 7 7 10 7 9 7 7.71642990179268 -0.0165827723901712 0.244608527608337 0.877806723116365 0.999550476130121
395==395 51 40 52 49 70 57 52.3151706501792 0.144023258493849 0.214774427668445 0.322998359033875 0.999550476130121
396==396 32 36 22 38 33 41 33.1174783463212 0.132428328759935 0.227332662306462 0.357286710178036 0.999550476130121
397==397 11 20 12 11 20 18 15.0838473141031 0.04883946445325 0.233794586691267 0.697634715607104 0.999550476130121
398==398 31 33 33 32 41 31 32.9797698404074 0.0342222779153353 0.206608419314956 0.802293538919952 0.999550476130121
399==399 27 25 15 32 20 25 23.6205247998589 0.0658464032538707 0.224173872309684 0.622765958690503 0.999550476130121
400==400 63 56 52 71 47 65 58.0880870041703 0.0381275143241685 0.194403816533072 0.782036403512417 0.999550476130121
401==401 5 10 5 6 5 8 6.39873286596392 -0.0162566575688957 0.248899608184426 0.872980601700373 0.999550476130121
402==402 24 17 35 38 25 33 28.2161756277773 0.126888347078553 0.235983674783907 0.368784948454691 0.999550476130121
403==403 60 50 63 53 70 65 59.2305592667132 0.0502397471765495 0.193063871098653 0.716043062943422 0.999550476130121
