"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
163==55 27 54 39 72 48 48.3957447316036 0.0858575643589508 0.21811881876162 0.535279333007224 0.999550476130121 -0.000289349476142767 0.0549737360345131 0.976498027560708 0.999999433852421
164==16 14 19 14 10 13 14.1333807131232 -0.1342255048639 0.258974265965812 0.316624706082042 0.999550476130121 -0.000594378918441872 0.0556468878987762 0.923631224624679 0.999999433852421
165==27 31 36 27 30 34 30.3660338982401 -0.0290297288402379 0.208901267117927 0.828560707241679 0.999550476130121 -0.00113904293696305 0.0552919794488721 0.896678172334363 0.999999433852421
166==28 23 16 26 30 22 23.7824028256682 0.0747074318035584 0.224218678878776 0.580450954693537 0.999550476130121 0.000182491454453631 0.0554240626216103 0.983401061711555 0.999999433852421
167==56 39 31 50 45 38 42.5021417836986 0.0250696178058078 0.204171096925287 0.854864791283476 0.999550476130121 -0.00151417314873226 0.055082262526123 0.875853458888767 0.999999433852421
168==25 23 27 10 22 20 20.8702393136274 -0.226326378495429 0.290232390092768 0.145962052901691 0.999550476130121 0.000418201015729128 0.0555050937884458 0.956608715825797 0.999999433852421
169==6 9 10 10 8 15 9.50745320249806 0.0880428620586968 0.254872080572817 0.458158155344382 0.999550476130121 -0.00121508750491038 0.0557812147900898 0.814093857986027 0.999999433852421
170==108 145 169 148 114 162 138.853740773625 -0.00784405063667919 0.183267436507225 0.948889839165223 0.999550476130121 0.000543209173445466 0.0538004749706254 0.972288681786336 0.999999433852421
171==68 65 62 80 52 56 62.8799421616032 -0.0377716920809849 0.193056062726099 0.781453679277753 0.999550476130121 -0.000461256390413202 0.0547019795472978 0.967291323370858 0.999999433852421
172==32 40 28 39 50 45 38.3522589005509 0.204491905752916 0.243584686392133 0.185840091133611 0.999550476130121 -0.000347679002073772 0.0551331530978497 0.969608089336094 0.999999433852421
173==60 64 61 56 70 61 61.0471615565537 -0.00349280925465275 0.187920216312198 0.978437546770259 0.999550476130121 -0.000300631639277795 0.0547198537843423 0.981553711731267 0.999999433852421
174==27 22 25 18 24 22 22.6616846587878 -0.0889522640642823 0.226796937788239 0.512537972253493 0.999550476130121 -0.000870038701676089 0.0554507414837886 0.915923317419446 0.999999433852421
175==105 71 89 74 84 118 88.7696462461264 0.0184626320814608 0.19056777611805 0.893792013963756 0.999550476130121 0.000119023565361273 0.0543447159151149 0.993407392800988 0.999999433852421
176==30 22 39 31 29 24 28.74253483682 -0.0551824816168712 0.215916287023662 0.681687112610066 0.999550476130121 -0.0005956254089733 0.0553213548496489 0.943747565114065 0.999999433852421
177==8 9 11 10 6 12 9.19143121470995 -0.00481793389838154 0.240687571594664 0.96466783306395 0.999550476130121 7.27975182957126e-05 0.0557643994804899 0.990836774685887 0.999999433852421
178==55 58 37 59 35 57 49.3931276285129 -0.00514896774640236 0.202098698421554 0.96724265741169 0.999550476130121 -0.000496609094233929 0.054935183118577 0.961643338148441 0.999999433852421
180==74 61 69 84 61 89 71.8531200437351 0.0945809667007909 0.19605211774191 0.500405807148312 0.999550476130121 0.000149205140639077 0.0545657647207117 0.992023320990282 0.999999433852421
181==100 119 124 123 117 125 116.173506620121 0.0403130605754547 0.175256765918831 0.766453433692955 0.999550476130121 0.00199045400004441 0.0540511888601935 0.993610291233117 0.999999433852421
182==21 18 19 88 48 60 41.5269891823811 1.60364943029084 0.345864764789912 2.13083289376571e-07 6.02353145160968e-06 0.000749859960405184 0.0552496860004208 0.935773699646367 0.999999433852421
183==51 81 55 70 87 42 63.3327772214543 0.0307856399995501 0.203953712978354 0.82250334688413 0.999550476130121 -0.000656584708340615 0.0547234522534572 0.952707926273843 0.999999433852421
184==32 24 34 28 13 33 26.9415169148107 -0.116681456246497 0.236365874749167 0.398804411836965 0.999550476130121 0.000984221191753883 0.0553862932426522 0.907236142180385 0.999999433852421
185==84 97 97 89 96 100 92.3877099723804 0.00785976023295257 0.177961744318805 0.954793244496698 0.999550476130121 -0.000337859764308326 0.0542783349286755 0.979395121576115 0.999999433852421
186==28 27 25 32 31 26 27.7273387999797 0.0546514126924772 0.213515835037876 0.688839665165343 0.999550476130121 -0.000785999277113442 0.055337382186342 0.925423771404026 0.999999433852421
187==38 48 51 34 15 43 37.6409526820079 -0.303308603799296 0.307792833667937 0.0801027714645895 0.999550476130121 -0.00113714799040685 0.0552026458161269 0.902570441028767 0.999999433852421
188==99 72 62 66 79 77 74.6824600556388 -0.0478169478373147 0.191585949103254 0.726068115547328 0.999550476130121 0.000861644960907027 0.0545363639937217 0.94636672538779 0.999999433852421
190==125 106 113 71 98 74 96.4717223049066 -0.370421948409689 0.241391145048755 0.0312893771610368 0.614438732242246 0.000743837063223832 0.0542681029747678 0.956866570702081 0.999999433852421
191==65 77 55 63 65 54 62.2149622725886 -0.071101229290238 0.194501198349149 0.606553630265625 0.999550476130121 0.000348080085179989 0.0547086248630286 0.977584450750133 0.999999433852421
192==62 52 78 78 47 54 60.9326228485694 -0.0591741824886406 0.200966847886755 0.665550994097863 0.999550476130121 0.000248746293594305 0.0547426513894176 0.984094029724146 0.999999433852421
193==49 40 28 39 42 41 39.2133598072182 0.0171830323767208 0.203593693877704 0.900577569154864 0.999550476130121 -0.000168952232585043 0.0551089767531133 0.983054264384545 0.999999433852421
194==38 30 32 19 18 21 25.9862256499455 -0.516927902249707 0.372420638983435 0.0184522786642797 0.399160691737681 -0.00075915709582937 0.055402548848131 0.924485146208113 0.999999433852421
195==108 76 72 117 130 96 98.2075312368463 0.247551467177855 0.227064940331017 0.116267538892094 0.999550476130121 0.000198846761211124 0.0542390510467211 0.989696914616396 0.999999433852421
196==18 29 29 30 22 30 25.9241182023589 0.0337292751153358 0.2158943964604 0.80141996669035 0.999550476130121 0.0014258977960608 0.0554012984235339 0.86484405370094 0.999999433852421
197==9 10 13 13 14 13 11.8080814969027 0.0815794814896434 0.24559375117174 0.512285802243865 0.999550476130121 -8.89517490955851e-05 0.0556970499201184 0.986127804186677 0.999999433852421
198==49 32 39 59 40 67 46.8838210025281 0.236067632125568 0.254418414937688 0.139779591220952 0.999550476130121 -0.000800398937156451 0.0549951116405697 0.927459677617357 0.999999433852421
199==62 70 74 64 74 67 67.4561240247931 -0.015691876672573 0.185699615027854 0.906895458862023 0.999550476130121 -0.000334328726183128 0.0546213224071884 0.976619508405105 0.999999433852421
200==39 23 25 48 40 44 35.8902319824203 0.324570876706152 0.296460401212271 0.0671465565189124 0.999550476130121 -0.00024287747492488 0.0551944609017083 0.977764573585008 0.999999433852421
201==79 83 95 90 81 103 87.1297486776458 0.0386627088245068 0.182429939686654 0.77382727595984 0.999550476130121 0.000323013810040015 0.0543491083740296 0.985960163655412 0.999999433852421
202==11 8 12 8 5 8 8.54965430727898 -0.133864877957262 0.277224714518857 0.271237687385861 0.999550476130121 -0.000796862622289128 0.0557913340554281 0.870531518583042 0.999999433852421
203==61 82 98 61 81 97 78.7725726529061 -0.017330425675965 0.193155715927292 0.897519982670025 0.999550476130121 -0.000587868979789055 0.0544815982011483 0.961626854773905 0.999999433852421
204==20 18 19 26 15 24 20.0154295980087 0.0585820964814223 0.225846134143119 0.657297311988988 0.999550476130121 -0.0011520476107146 0.0555215454257812 0.874835135852704 0.999999433852421
205==82 61 77 84 102 84 80.3649567672176 0.158538093901858 0.203747831486105 0.276705022761946 0.999550476130121 0.000624706123735856 0.0544528530437925 0.963819866918076 0.999999433852421
206==37 37 35 42 47 40 39.0357169580172 0.106718884973083 0.211447714455496 0.451516727335708 0.999550476130121 0.000466353143500696 0.0551060863567243 0.962105688044416 0.999999433852421
207==52 39 44 49 53 38 45.1354655861091 0.0143923881215179 0.198628204533044 0.917288026042147 0.999550476130121 -0.00114853531397306 0.0550105599695581 0.909731679876208 0.999999433852421
208==85 63 93 46 62 57 66.7418792912118 -0.381020943227555 0.268613776358344 0.0345260545285914 0.660405549994994 -0.000819301888372131 0.0546755951577067 0.943582457104362 0.999999433852421
209==24 27 26 24 20 26 24.1342316256463 -0.0622354131255181 0.219077509778853 0.643072818083178 0.999550476130121 0.000538018149376404 0.0554119210283349 0.948186997370091 0.999999433852421
210==191 147 182 219 192 176 181.640545320418 0.0945093467155436 0.17725183425691 0.489409756977169 0.999550476130121 -0.000202473525519354 0.0534346689935788 0.990240661776802 0.999999433852421
211==44 23 35 33 38 37 34.4636549485447 0.025251699460884 0.208586864064966 0.852870585326843 0.999550476130121 0.000411995158189899 0.0552043773024369 0.963390212522899 0.999999433852421
212==32 31 37 35 44 30 34.2949042626235 0.0447767939757467 0.207582916115854 0.744062803245307 0.999550476130121 0.000267940527183044 0.0551997260154027 0.977817389777972 0.999999433852421
213==38 44 33 41 41 47 40.0206172632151 0.0677027261806458 0.204751326579096 0.625457989521367 0.999550476130121 0.000119801993943373 0.0550848720239015 0.991682401136629 0.999999433852421
214==97 110 93 115 123 137 110.670145443397 0.191602491060682 0.197616783231288 0.190690420081798 0.999550476130121 -0.000897228944452282 0.05408352172691 0.947618552630303 0.999999433852421
215==7 6 7 5 5 7 6.07619489667021 -0.043422815164892 0.252712991648185 0.672272833172392 0.999550476130121 -0.000311694097607593 0.0558423366311781 0.94090987029123 0.999999433852421
216==100 104 97 84 87 80 90.6589143721186 -0.176886424927217 0.197725740435554 0.223312397195485 0.999550476130121 -1.99440054068537e-05 0.0543047674219023 0.998169754636112 0.999999433852421
217==103 122 121 124 118 87 110.820334393488 -0.0536334108350736 0.182314433631661 0.692576704961308 0.999550476130121 -0.00017275500155769 0.0540709043072674 0.989088825636869 0.999999433852421
218==14 24 17 25 21 16 19.1937746857101 0.0511058569606699 0.22663891677965 0.695785629295888 0.999550476130121 -0.000600788144913998 0.055531150390476 0.93230390509602 0.999999433852421
219==54 43 59 70 54 36 51.8821171074484 0.00675523739191986 0.201537034120589 0.96178244562796 0.999550476130121 0.000583838802107625 0.0548953941082991 0.957883658109322 0.999999433852421
220==117 113 88 102 111 92 102.258406285354 -0.0467606051002605 0.181058628376364 0.729403938395432 0.999550476130121 0.000234510055048124 0.0541643017047314 0.98848642836199 0.999999433852421
221==79 122 103 392 304 448 236.552591114715 1.82854064945611 0.246370726666877 6.74233383194215e-15 4.24412673536927e-13 -0.000767604443966733 0.0535086108624065 0.959403284448004 0.999999433852421
222==15 24 23 33 27 19 23.1251412156291 0.125018253222972 0.240155772882283 0.370614087173676 0.999550476130121 0.00158902501553582 0.0554754873768675 0.841636078186464 0.999999433852421
223==69 62 66 51 44 47 55.7133928772632 -0.315342247070402 0.251667645793671 0.0625635934802165 0.99427349306951 0.000758969981379685 0.0548315479956069 0.948423512278143 0.999999433852421
224==37 39 36 43 22 46 36.600239136348 -0.0144804316800126 0.208552695957176 0.912887100019128 0.999550476130121 -0.000311897394285299 0.0551688181120043 0.972158506200018 0.999999433852421
225==69 48 67 68 72 96 68.8647764242162 0.188142670509482 0.221052803688713 0.212402532442392 0.999550476130121 0.000463459327796117 0.0546243638282975 0.970659490382762 0.999999433852421
226==31 52 61 49 53 66 51.1720831489392 0.0936486859384003 0.211035045996467 0.504889587601151 0.999550476130121 -0.000386795361400073 0.0549118353982707 0.969711643831765 0.999999433852421
227==142 125 95 115 74 169 118.143556216976 -0.0179131359654426 0.198842193338015 0.893866041254822 0.999550476130121 -0.000216336252316906 0.0540358645715025 0.986704442312399 0.999999433852421
228==32 25 22 19 28 25 24.7876755179838 -0.0600057086397185 0.219665409689086 0.653829778911678 0.999550476130121 0.000428294016230153 0.0554002335802216 0.958515470086222 0.999999433852421
229==24 23 39 32 35 31 30.1915705205822 0.0683791255394163 0.216386836999384 0.617298653479755 0.999550476130121 0.000675301819205753 0.0552935273268075 0.940632149877252 0.999999433852421
230==65 51 51 44 55 52 52.2090051911788 -0.085038216456209 0.200537301682583 0.541236758757958 0.999550476130121 0.00113764578681768 0.0548847394873362 0.91835741344365 0.999999433852421
231==9 12 8 10 10 12 10.0048973859452 0.0287388725022639 0.239673956654195 0.806623390335338 0.999550476130121 -0.00110272241343513 0.0557555492065732 0.837077574471027 0.999999433852421
232==114 95 96 93 90 99 96.3704860819209 -0.0793186530002494 0.182255127424807 0.562172136825135 0.999550476130121 0.000477853432208828 0.0542339177678713 0.973014033205001 0.999999433852421
233==91 92 95 98 60 92 86.7010462742418 -0.0954277949680421 0.194435033260887 0.493178976519051 0.999550476130121 0.000618798839055756 0.0543709130238223 0.964101161745948 0.999999433852421
234==50 65 108 78 87 70 75.1761189902785 0.0248810498388169 0.199813119181913 0.856746409094282 0.999550476130121 0.000528922274876687 0.0545439548594057 0.967744321698171 0.999999433852421
235==8 12 7 8 5 7 7.72086798579268 -0.0929522471587472 0.261749262022435 0.411766304858263 0.999550476130121 -0.000667556268629118 0.0558082699584751 0.879369232902728 0.999999433852421
236==22 16 21 22 24 25 21.3223269626278 0.0917371354467749 0.229497663021275 0.50025954251977 0.999550476130121 0.000522200537704096 0.0554749099536153 0.947143016878855 0.999999433852421
237==120 98 105 86 56 112 94.7851866021837 -0.209395371537592 0.227735319481586 0.17239187568195 0.999550476130121 -0.000573035196511254 0.054293377733051 0.968508667632701 0.999999433852421
238==33 62 77 81 71 48 61.0385079378994 0.0861296806775792 0.21508077676046 0.535990474091724 0.999550476130121 0.000147740465032038 0.054769370562134 0.991077175909367 0.999999433852421
239==30 34 30 36 32 32 31.832471907879 0.0292825388340375 0.206511221916622 0.830288228135837 0.999550476130121 0.000205799215205907 0.0552432180776774 0.983263398217763 0.999999433852421
240==62 54 30 49 55 64 51.4896743605248 0.0835595609743566 0.209755369567164 0.549379522232981 0.999550476130121 0.000143167012315573 0.0549038855869103 0.990835213652885 0.999999433852421
241==25 52 41 37 41 36 38.0753051218703 -0.0303330561443953 0.208117600453831 0.821163913021255 0.999550476130121 -0.000507872292411056 0.055140216277438 0.956699115276792 0.999999433852421
242==59 60 38 208 180 184 119.118605073626 1.77624095392233 0.254922669765029 1.94657826106853e-13 9.6154945751648e-12 -0.00182073387733456 0.0543715905333348 0.98212945146356 0.999999433852421
243==25 24 28 28 25 24 25.2791711335751 -0.00862103395370224 0.212494626397461 0.947083981487209 0.999550476130121 3.99801441708392e-06 0.0553798561706846 0.999999306308451 0.999999433852421
244==80 56 76 60 68 50 64.0668332632643 -0.14846714903442 0.210955628846477 0.30750131396287 0.999550476130121 0.00030607561472801 0.0546880157778425 0.980554689410352 0.999999433852421
245==20 18 24 10 17 18 17.5822594338215 -0.175730894647307 0.270637531292471 0.222728581926354 0.999550476130121 -0.000454581063199699 0.0555718386078902 0.946185884785103 0.999999433852421
246==70 96 70 46 83 109 77.7498785040572 -0.00457913914845878 0.201892910183057 0.971447724381715 0.999550476130121 0.000583073198022637 0.0545185678504594 0.964187680454669 0.999999433852421
247==140 133 125 151 146 113 132.610593345068 0.0125611542481169 0.174706771377023 0.927363286025008 0.999550476130121 -0.000414220857399977 0.0538425081939294 0.976389699717239 0.999999433852421
248==2 6 6 16 24 28 13.3834059661013 1.99665699561771 0.548085075617568 1.82450011305949e-05 0.000485671793984698 2.80586470755238 0.588584612224392 1.27315222327334e-07 1.00831551699408e-05
249==102 111 99 135 130 105 111.865792596256 0.136756600768669 0.189038676944053 0.332869194479999 0.999550476130121 0.000442442047992697 0.0540594359901192 0.977029163816849 0.999999433852421
251==16 14 22 25 18 24 19.5166902365168 0.124333576115838 0.243963078231417 0.367915243198144 0.999550476130121 -0.000555913834161021 0.055523246005226 0.937021833641542 0.999999433852421
